customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn
CUST02650,57.0,Female,Hyderabad,53,5.12,19,35,0.082,24,247,3265.45,Net Banking,4.8,0,"Great product, very happy!",0
CUST02651,61.0,Female,Ahmedabad,112,34.38,73,8,0.642,4,327,1179.34,UPI,3.8,8,Average quality for the price.,1
CUST02652,18.0,Female,Bangalore,43,41.77,12,38,0.803,29,170,5476.28,Credit Card,1.6,6,"Terrible experience, won't return.",0
CUST02653,47.0,Other,Pune,166,5.99,94,41,0.283,12,941,3639.23,Credit Card,4.9,1,Amazing value for money!,0
CUST02654,38.0,Male,Bangalore,42,1.38,71,44,0.449,23,905,1285.8,Net Banking,2.5,4,"Terrible experience, won't return.",1
CUST02655,37.0,Female,Delhi,124,,2,7,0.014,22,270,4928.56,Wallet,4.9,9,Super satisfied with purchase.,0
CUST02656,23.0,Female,Ahmedabad,176,32.1,17,19,0.804,29,40,3205.26,Credit Card,1.4,1,"Terrible experience, won't return.",0
CUST02657,39.0,Other,Mumbai,67,4.37,75,9,0.703,5,526,5840.05,Credit Card,1.6,6,Product broke after one day.,1
CUST02658,35.0,Other,Jaipur,66,20.43,76,31,0.231,12,340,5841.05,UPI,3.6,8,Okay experience overall.,0
CUST02659,25.0,Female,Kolkata,144,4.97,3,27,0.39,17,164,3201.02,Net Banking,1.1,3,Worst purchase ever made.,0
CUST02660,56.0,Male,Surat,83,5.6,21,9,0.695,29,96,2478.01,Net Banking,1.1,2,Complete waste of money.,0
CUST02661,49.0,Female,Chennai,94,1.0,78,7,0.358,28,425,326.66,COD,4.2,5,"Perfect, exactly what I needed.",0
CUST02662,50.0,Male,Bangalore,105,11.61,79,46,0.162,3,1090,3404.58,Credit Card,1.7,7,Customer support was useless.,1
CUST02663,33.0,Female,Pune,144,2.82,51,32,0.519,8,905,1392.72,Debit Card,4.7,7,Highly recommend this product.,1
CUST02664,,Female,Jaipur,31,15.02,10,46,0.724,22,157,273.59,Wallet,,7,"It works, but nothing amazing.",0
CUST02665,55.0,Male,Jaipur,118,27.32,55,48,0.321,2,362,2005.23,UPI,4.5,4,Best purchase this year!,0
CUST02666,69.0,Female,Chennai,186,13.74,36,12,0.122,21,966,457.67,UPI,2.7,5,"It works, but nothing amazing.",1
CUST02667,,Male,Surat,28,36.63,51,43,0.83,23,1,4334.43,Wallet,3.1,1,Average quality for the price.,0
CUST02668,31.0,Male,Hyderabad,4,40.58,74,34,0.253,23,281,3502.56,Wallet,2.3,5,Customer support was useless.,0
CUST02669,53.0,Male,Jaipur,138,35.78,17,28,0.513,7,649,7861.41,Debit Card,3.6,4,"It works, but nothing amazing.",0
CUST02670,50.0,Female,Delhi,179,82.8,89,4,0.691,12,216,1557.37,COD,2.3,2,"Not as described, very unhappy.",0
CUST02671,40.0,Female,Delhi,18,8.13,61,2,0.317,23,662,2322.33,Debit Card,1.9,7,Never buying from here again.,0
CUST02672,67.0,Female,Hyderabad,47,6.3,91,36,0.649,25,82,5839.01,Wallet,1.3,3,Customer support was useless.,0
CUST02673,62.0,Male,Mumbai,160,28.23,97,40,0.46,21,546,24769.75,Wallet,1.2,1,"Very disappointed, poor quality.",0
CUST02674,19.0,Female,Ahmedabad,158,27.11,75,5,0.57,10,434,11725.88,Debit Card,2.2,2,Product broke after one day.,0
CUST02675,58.0,Female,Hyderabad,164,21.41,13,47,0.591,9,515,3678.45,COD,3.9,1,"Product is okay, nothing special.",0
CUST02676,38.0,Male,Surat,9,1.0,65,41,0.824,10,404,5665.2,Debit Card,1.8,1,Never buying from here again.,0
CUST02677,19.0,Male,Delhi,164,24.31,95,15,0.656,2,828,3795.61,COD,2.2,2,"Very disappointed, poor quality.",1
CUST02678,44.0,Male,Jaipur,29,81.0,97,34,0.264,24,102,,Wallet,4.6,6,"Great product, very happy!",0
CUST02679,26.0,Female,Delhi,144,12.22,85,17,0.06,13,392,4610.26,Wallet,3.6,9,Average quality for the price.,0
CUST02680,18.0,Female,Kolkata,92,102.89,80,10,0.002,13,996,2442.87,Wallet,4.7,0,Super satisfied with purchase.,0
CUST02681,28.0,Female,Ahmedabad,149,13.24,87,22,0.904,29,1001,1643.83,Credit Card,4.6,9,Best purchase this year!,1
CUST02682,20.0,Male,Pune,64,4.52,74,46,0.942,18,892,6115.33,COD,1.3,5,Complete waste of money.,1
CUST02683,69.0,Female,Kolkata,111,15.25,48,10,0.094,27,154,10277.59,Wallet,4.8,0,Excellent quality and fast delivery.,0
CUST02684,40.0,Male,Mumbai,194,20.47,97,28,0.487,27,1062,1698.56,Net Banking,1.2,2,"Terrible experience, won't return.",1
CUST02685,43.0,Male,Chennai,124,29.78,86,41,0.152,3,841,6136.06,Net Banking,4.7,3,"Great product, very happy!",1
CUST02686,21.0,Female,Kolkata,187,21.09,70,26,0.949,25,772,2845.97,Debit Card,3.2,7,"Decent product, met basic needs.",1
CUST02687,35.0,Male,Mumbai,110,23.08,47,8,0.247,0,192,1798.29,Net Banking,3.1,1,"Product is okay, nothing special.",0
CUST02688,23.0,Female,Mumbai,118,1.0,10,34,0.502,1,161,4852.56,COD,3.9,6,"It works, but nothing amazing.",0
CUST02689,52.0,Male,Pune,156,8.78,57,8,0.166,5,1094,14018.5,Credit Card,4.5,2,Super satisfied with purchase.,1
CUST02690,39.0,Female,Chennai,183,11.16,80,17,0.333,29,219,2166.94,COD,3.5,0,Okay experience overall.,0
CUST02691,60.0,Male,Bangalore,100,130.49,13,43,0.267,12,681,7124.75,UPI,2.7,5,"It works, but nothing amazing.",1
CUST02692,32.0,Female,Hyderabad,31,10.51,61,20,0.475,13,825,1889.48,Debit Card,1.4,1,Complete waste of money.,0
CUST02693,39.0,Male,Jaipur,161,68.07,58,47,0.42,27,477,8144.85,Wallet,4.2,2,"Loved it, will buy again.",0
CUST02694,54.0,Male,Surat,188,10.9,84,35,0.331,0,770,7135.26,Credit Card,1.5,5,"Very disappointed, poor quality.",1
CUST02695,69.0,Female,Surat,169,3.03,68,0,0.106,27,534,7254.33,Debit Card,3.9,2,"Product is okay, nothing special.",0
CUST02696,59.0,Male,Surat,81,8.54,84,26,0.484,24,904,30391.8,UPI,3.1,4,"Decent product, met basic needs.",0
CUST02697,29.0,Female,Bangalore,46,,86,44,0.85,7,357,757.12,Net Banking,2.5,2,Customer support was useless.,1
CUST02698,64.0,Other,Hyderabad,49,114.84,29,39,0.73,17,583,2461.98,UPI,3.5,6,Average quality for the price.,1
CUST02699,66.0,Male,Surat,193,33.65,16,37,0.721,13,927,4982.25,Net Banking,4.1,6,Best purchase this year!,1
CUST02700,59.0,Male,Hyderabad,42,80.51,63,28,0.366,1,334,4463.79,Debit Card,4.8,0,"Great product, very happy!",0
CUST02701,55.0,Female,Jaipur,151,54.05,47,39,0.708,23,757,7585.05,Debit Card,2.1,5,"Not as described, very unhappy.",1
CUST02702,35.0,Other,Surat,112,25.93,43,18,0.466,11,989,240.23,Wallet,4.8,2,"Great product, very happy!",1
CUST02703,62.0,Female,Chennai,27,33.75,23,23,0.15,26,284,6104.77,Wallet,4.8,6,Amazing value for money!,0
CUST02704,52.0,Female,Mumbai,160,29.41,30,43,0.419,23,470,6691.79,Debit Card,4.3,0,Highly recommend this product.,0
CUST02705,47.0,Female,Surat,88,32.92,57,0,0.133,0,616,315.24,Wallet,4.5,9,"Perfect, exactly what I needed.",1
CUST02706,41.0,Male,Hyderabad,121,,30,35,0.114,29,216,3868.34,COD,3.8,2,"Product is okay, nothing special.",0
CUST02707,59.0,Other,Mumbai,3,15.73,67,22,0.023,20,909,1405.14,Credit Card,1.2,9,Worst purchase ever made.,1
CUST02708,47.0,Other,Pune,60,26.94,56,12,0.283,14,901,8088.04,COD,,1,Average quality for the price.,0
CUST02709,31.0,Male,Surat,79,,24,29,0.331,10,1093,254.43,UPI,4.0,7,"Perfect, exactly what I needed.",1
CUST02710,23.0,Male,Surat,145,19.78,77,48,0.699,17,658,790.08,Credit Card,4.8,7,Best purchase this year!,1
CUST02711,20.0,Male,Kolkata,32,58.92,96,36,0.538,16,119,551.61,Debit Card,3.3,8,"It works, but nothing amazing.",0
CUST02712,33.0,Male,Mumbai,7,,76,10,0.858,2,936,337.21,Debit Card,4.2,8,"Great product, very happy!",1
CUST02713,24.0,Female,Surat,71,24.11,8,6,0.176,14,824,4582.37,Debit Card,3.8,1,"It works, but nothing amazing.",0
CUST02714,69.0,Male,Chennai,128,6.77,88,34,0.266,12,632,10145.53,Net Banking,2.1,6,Never buying from here again.,1
CUST02715,31.0,Male,Jaipur,197,47.45,44,10,0.941,2,32,3576.69,UPI,1.6,6,"Not as described, very unhappy.",1
CUST02716,26.0,Male,Mumbai,58,13.34,80,48,0.444,12,184,1182.29,COD,4.0,3,"Great product, very happy!",0
CUST02717,32.0,Other,Jaipur,168,94.11,96,42,0.789,25,1076,2106.42,Wallet,1.9,5,"Not as described, very unhappy.",1
CUST02718,38.0,Female,Ahmedabad,112,152.09,34,46,0.492,8,1079,2234.3,UPI,2.0,0,Complete waste of money.,1
CUST02719,52.0,Male,Hyderabad,48,74.31,35,39,0.471,9,392,3004.07,Net Banking,3.6,5,"Product is okay, nothing special.",0
CUST02720,19.0,Male,Pune,179,2.66,96,47,0.148,0,849,2728.28,Net Banking,4.2,0,Amazing value for money!,0
CUST02721,44.0,Other,Kolkata,185,12.16,50,20,0.851,26,231,5560.79,UPI,3.3,4,Okay experience overall.,0
CUST02722,19.0,Female,Chennai,111,87.09,17,46,0.078,1,825,2076.91,Net Banking,,3,Best purchase this year!,0
CUST02723,52.0,Male,Pune,71,48.97,2,2,0.31,24,117,,Wallet,1.8,5,Product broke after one day.,0
CUST02724,35.0,Male,Kolkata,165,72.64,90,29,0.673,13,950,3956.82,Credit Card,2.0,4,"Not as described, very unhappy.",1
CUST02725,31.0,Male,Pune,75,25.5,54,23,0.507,4,627,248.62,Debit Card,3.5,4,Okay experience overall.,1
CUST02726,37.0,Male,Pune,74,19.64,44,37,0.881,24,311,12608.19,COD,4.3,2,"Loved it, will buy again.",0
CUST02727,35.0,Female,Delhi,121,3.38,81,2,0.039,21,913,979.82,Net Banking,3.2,9,"Product is okay, nothing special.",1
CUST02728,27.0,Female,Hyderabad,55,54.88,49,36,0.649,9,886,,COD,1.0,1,Product broke after one day.,1
CUST02729,42.0,Female,Bangalore,41,41.01,2,32,0.477,25,884,14743.98,Debit Card,3.7,6,"Product is okay, nothing special.",1
CUST02730,19.0,Female,Kolkata,97,1.82,72,21,0.154,18,454,1420.66,Wallet,4.3,9,"Loved it, will buy again.",0
CUST02731,42.0,Male,Chennai,148,7.05,70,30,0.743,7,343,112.07,UPI,2.1,7,Worst purchase ever made.,1
CUST02732,50.0,Female,Mumbai,33,24.44,9,45,0.411,12,483,3367.21,Wallet,1.2,4,"Not as described, very unhappy.",0
CUST02733,53.0,Female,Pune,168,34.6,1,11,0.532,8,815,1267.57,Debit Card,3.1,8,Okay experience overall.,1
CUST02734,48.0,Male,Pune,34,4.44,69,44,0.967,17,312,4361.7,COD,1.2,0,Worst purchase ever made.,0
CUST02735,31.0,Male,Kolkata,62,8.42,9,13,0.486,24,823,8494.3,Credit Card,2.7,2,Average quality for the price.,0
CUST02736,18.0,Female,Ahmedabad,19,,14,11,0.823,3,803,3579.21,UPI,1.1,7,"Very disappointed, poor quality.",1
CUST02737,63.0,Male,Bangalore,171,,27,26,0.77,7,955,5178.6,Net Banking,1.9,4,Worst purchase ever made.,1
CUST02738,33.0,Male,Pune,197,76.04,9,12,0.663,4,9,5485.35,Credit Card,2.6,1,Okay experience overall.,0
CUST02739,63.0,Female,Surat,191,37.74,36,23,0.897,28,1078,8588.86,Debit Card,1.4,9,Never buying from here again.,1
CUST02740,,Other,Delhi,10,40.08,93,37,0.252,5,759,5822.59,COD,1.5,8,"Very disappointed, poor quality.",1
CUST02741,20.0,Male,Jaipur,120,47.4,84,46,0.821,19,194,18684.5,COD,4.3,0,Super satisfied with purchase.,0
CUST02742,52.0,Female,Delhi,123,,79,47,0.378,4,376,3045.97,COD,1.2,2,"Very disappointed, poor quality.",0
CUST02743,58.0,Male,Bangalore,104,43.73,3,8,0.812,27,659,257.83,Debit Card,3.8,3,"It works, but nothing amazing.",0
CUST02744,23.0,Female,Surat,141,115.07,23,7,0.494,0,785,,UPI,4.3,6,Super satisfied with purchase.,1
CUST02745,42.0,Female,Delhi,5,35.96,73,36,0.858,27,252,9159.1,Net Banking,1.5,3,Complete waste of money.,0
CUST02746,30.0,Female,Jaipur,58,16.17,30,14,0.895,18,189,713.97,Credit Card,1.8,1,Worst purchase ever made.,0
CUST02747,51.0,Male,Mumbai,59,37.8,19,6,0.598,29,651,6657.89,Debit Card,3.6,1,"Product is okay, nothing special.",0
CUST02748,25.0,Female,Hyderabad,128,,67,23,0.508,3,918,3835.71,COD,2.3,9,Never buying from here again.,1
CUST02749,38.0,Female,Mumbai,187,4.14,50,48,0.783,0,890,11546.34,Net Banking,2.9,0,"Decent product, met basic needs.",1
CUST02750,51.0,Male,Hyderabad,86,9.25,48,15,0.267,28,809,6568.75,COD,4.3,6,Highly recommend this product.,0
CUST02751,21.0,Male,Ahmedabad,104,75.51,3,23,0.015,18,843,5401.76,Debit Card,1.6,8,"Very disappointed, poor quality.",0
CUST02752,42.0,Male,Ahmedabad,143,87.69,98,42,0.407,3,309,,COD,3.5,9,Average quality for the price.,0
CUST02753,32.0,Male,Ahmedabad,129,19.86,66,6,0.508,13,376,11941.8,Debit Card,,1,"Great product, very happy!",0
CUST02754,21.0,Female,Delhi,38,14.08,27,42,0.297,13,216,2429.99,COD,1.2,6,Worst purchase ever made.,0
CUST02755,62.0,Male,Ahmedabad,107,9.97,87,27,0.383,8,451,13144.85,Debit Card,1.2,7,Complete waste of money.,0
CUST02756,,Male,Hyderabad,109,20.72,96,1,0.133,18,809,281.25,COD,3.2,2,Okay experience overall.,0
CUST02757,49.0,Female,Mumbai,53,81.79,99,33,0.277,10,588,7189.34,Net Banking,4.8,3,Best purchase this year!,0
CUST02758,49.0,Male,Kolkata,52,4.87,40,37,0.24,15,528,2051.37,Net Banking,,8,Customer support was useless.,0
CUST02759,,Female,Pune,1,16.33,18,2,0.301,18,923,3341.27,COD,2.3,3,"Very disappointed, poor quality.",1
CUST02760,30.0,Male,Hyderabad,11,72.78,27,0,0.299,3,587,9031.82,COD,1.4,5,Complete waste of money.,1
CUST02761,48.0,Female,Mumbai,58,12.88,11,30,0.559,8,512,5067.3,Debit Card,2.4,7,"Not as described, very unhappy.",1
CUST02762,31.0,Female,Mumbai,128,43.84,39,22,0.251,24,1041,3057.75,Debit Card,1.2,9,Customer support was useless.,1
CUST02763,37.0,Female,Pune,168,14.79,19,19,0.941,16,478,895.23,Debit Card,2.6,1,"Product is okay, nothing special.",0
CUST02764,35.0,Male,Surat,188,49.03,89,15,0.511,14,675,,UPI,3.2,0,Okay experience overall.,0
CUST02765,46.0,Female,Kolkata,44,118.9,7,45,0.129,7,35,2020.91,COD,4.9,6,"Great product, very happy!",0
CUST02766,23.0,Male,Surat,6,14.72,95,31,0.28,25,52,533.26,Wallet,4.3,0,"Perfect, exactly what I needed.",0
CUST02767,49.0,Male,Surat,156,55.95,57,16,0.73,12,709,4152.25,COD,4.3,3,Super satisfied with purchase.,1
CUST02768,46.0,Male,Mumbai,159,,2,17,0.014,0,293,2606.74,COD,1.9,4,"Terrible experience, won't return.",0
CUST02769,60.0,Female,Jaipur,8,123.74,38,3,0.938,1,490,4464.23,COD,1.3,1,"Not as described, very unhappy.",1
CUST02770,19.0,Male,Chennai,5,17.06,5,34,0.445,9,984,1329.8,Debit Card,3.4,9,Average quality for the price.,1
CUST02771,40.0,Female,Hyderabad,106,19.95,78,39,0.521,26,605,2379.94,Debit Card,3.1,3,Average quality for the price.,0
CUST02772,36.0,Male,Delhi,182,10.85,82,35,0.988,20,82,17969.37,UPI,3.1,9,"It works, but nothing amazing.",0
CUST02773,48.0,Male,Surat,112,11.31,36,22,0.503,26,305,13786.43,Debit Card,1.4,6,Worst purchase ever made.,0
CUST02774,68.0,Female,Ahmedabad,17,20.35,68,14,0.948,12,865,9989.56,Wallet,3.0,3,"Product is okay, nothing special.",1
CUST02775,22.0,Male,Delhi,166,6.71,88,12,0.915,10,602,7550.7,COD,1.6,0,"Terrible experience, won't return.",1
CUST02776,36.0,Female,Bangalore,9,37.25,77,13,0.941,13,72,,COD,2.7,9,"Product is okay, nothing special.",0
CUST02777,51.0,Male,Jaipur,78,23.06,85,13,0.812,15,950,3145.52,Credit Card,1.2,3,Never buying from here again.,1
CUST02778,27.0,Female,Delhi,14,68.5,57,36,0.296,27,14,6507.98,Debit Card,4.4,5,Super satisfied with purchase.,0
CUST02779,42.0,Female,Pune,154,49.91,97,4,0.346,28,1071,1517.48,Credit Card,1.1,4,"Very disappointed, poor quality.",1
CUST02780,19.0,Male,Chennai,113,11.68,20,21,0.365,5,356,168.17,COD,4.8,3,Highly recommend this product.,0
CUST02781,28.0,Male,Kolkata,190,,5,27,0.979,1,447,2707.27,Debit Card,4.5,1,Amazing value for money!,1
CUST02782,67.0,Female,Pune,91,,24,44,0.361,25,825,2768.16,COD,4.0,9,"Perfect, exactly what I needed.",1
CUST02783,48.0,Female,Surat,25,6.44,99,3,0.109,4,303,336.58,Credit Card,4.9,5,Excellent quality and fast delivery.,0
CUST02784,32.0,Male,Jaipur,164,1.0,30,49,0.778,18,234,1932.84,Credit Card,1.2,5,Never buying from here again.,0
CUST02785,26.0,Male,Jaipur,98,57.38,28,37,0.366,6,347,12462.68,Net Banking,3.6,5,Average quality for the price.,0
CUST02786,40.0,Female,Surat,161,4.44,53,28,0.621,27,742,1440.39,Net Banking,4.4,3,Highly recommend this product.,0
CUST02787,36.0,Female,Chennai,3,66.06,51,36,0.924,27,131,4210.09,Debit Card,1.5,7,"Very disappointed, poor quality.",0
CUST02788,26.0,Male,Mumbai,139,73.47,7,34,0.576,16,946,3346.0,Debit Card,3.3,0,"It works, but nothing amazing.",1
CUST02789,52.0,Female,Delhi,112,18.52,42,19,0.638,4,1061,9907.07,Debit Card,2.6,9,Okay experience overall.,1
CUST02790,38.0,Male,Ahmedabad,186,49.32,35,34,0.643,11,957,5300.09,Debit Card,2.7,7,Average quality for the price.,1
CUST02791,26.0,Female,Surat,192,13.54,94,34,0.612,18,1067,862.43,Debit Card,4.7,7,Excellent quality and fast delivery.,1
CUST02792,45.0,Male,Ahmedabad,146,58.61,34,19,0.16,26,559,770.82,Debit Card,3.2,4,Okay experience overall.,0
CUST02793,63.0,Other,Delhi,47,52.23,73,1,0.456,17,654,4076.43,Wallet,1.4,8,Never buying from here again.,0
CUST02794,,Female,Chennai,172,2.45,76,17,0.008,27,1014,237.9,Debit Card,4.7,8,Excellent quality and fast delivery.,0
CUST02795,24.0,Female,Mumbai,187,26.21,54,29,0.626,11,972,2500.51,Credit Card,1.7,9,Never buying from here again.,1
CUST02796,33.0,Female,Kolkata,50,30.65,29,41,0.575,2,280,2545.89,Credit Card,4.6,3,Excellent quality and fast delivery.,0
CUST02797,33.0,Female,Chennai,197,1.0,10,28,0.318,25,58,1092.85,Credit Card,4.9,1,Excellent quality and fast delivery.,0
CUST02798,50.0,Female,Ahmedabad,157,117.24,27,38,0.524,3,509,1790.61,Wallet,4.5,0,"Great product, very happy!",0
CUST02799,21.0,Male,Jaipur,124,15.65,83,21,0.493,14,69,2002.0,COD,3.7,7,"Product is okay, nothing special.",0
CUST02800,21.0,Female,Jaipur,90,,13,28,0.251,14,245,59.14,UPI,4.0,7,Super satisfied with purchase.,0
CUST02801,56.0,Female,Bangalore,67,,42,45,0.293,10,228,8196.69,COD,3.8,6,"It works, but nothing amazing.",0
CUST02802,57.0,Female,Hyderabad,2,28.32,37,9,0.763,1,272,15784.94,Debit Card,2.8,2,"Product is okay, nothing special.",0
CUST02803,34.0,Male,Pune,153,,61,19,0.756,17,927,1707.29,UPI,2.1,2,Product broke after one day.,1
CUST02804,54.0,Male,Pune,147,26.45,96,15,0.47,2,783,,Credit Card,2.1,9,"Very disappointed, poor quality.",1
CUST02805,56.0,Male,Surat,168,46.54,79,5,0.718,17,527,15347.12,Credit Card,3.9,7,"Decent product, met basic needs.",0
CUST02806,69.0,Female,Ahmedabad,2,39.4,21,16,0.451,13,924,6745.98,Net Banking,3.5,7,"Product is okay, nothing special.",1
CUST02807,46.0,Male,Pune,65,8.14,3,5,0.851,5,461,11088.57,Debit Card,3.3,1,"It works, but nothing amazing.",0
CUST02808,69.0,Female,Pune,190,17.17,8,21,0.333,1,934,2238.29,Debit Card,3.6,0,Okay experience overall.,1
CUST02809,53.0,Female,Chennai,91,4.83,70,17,0.927,0,48,3308.85,Net Banking,4.1,0,Super satisfied with purchase.,0
CUST02810,55.0,Female,Kolkata,182,1.29,93,31,0.542,7,679,13313.45,COD,4.0,0,Excellent quality and fast delivery.,0
CUST02811,56.0,Female,Ahmedabad,173,1.95,83,27,0.536,9,777,3076.79,Net Banking,1.4,2,"Terrible experience, won't return.",1
CUST02812,67.0,Male,Bangalore,116,85.68,17,41,0.671,19,426,5575.16,Wallet,2.5,0,"Very disappointed, poor quality.",0
CUST02813,54.0,Male,Kolkata,49,,10,9,0.341,17,295,6100.49,Debit Card,2.1,7,"Very disappointed, poor quality.",0
CUST02814,69.0,Male,Bangalore,69,2.99,97,40,0.724,19,960,9073.52,Wallet,3.2,7,"It works, but nothing amazing.",1
CUST02815,52.0,Female,Ahmedabad,166,12.25,13,21,0.32,10,460,18480.32,Wallet,1.2,8,Complete waste of money.,0
CUST02816,24.0,Male,Mumbai,132,3.65,91,27,0.398,17,200,2039.08,Wallet,4.0,3,Super satisfied with purchase.,0
CUST02817,44.0,Female,Mumbai,145,53.91,12,14,0.675,26,607,1421.44,Credit Card,1.4,7,"Terrible experience, won't return.",1
CUST02818,45.0,Male,Pune,126,20.57,66,42,0.378,15,977,404.46,Net Banking,2.1,6,Complete waste of money.,1
CUST02819,39.0,Male,Surat,181,29.13,74,28,0.2,4,595,9708.41,UPI,4.1,3,"Perfect, exactly what I needed.",0
CUST02820,31.0,Male,Jaipur,53,23.29,85,6,0.872,6,919,1731.36,Credit Card,1.2,0,"Very disappointed, poor quality.",1
CUST02821,24.0,Female,Chennai,112,37.16,23,49,0.922,21,206,254.43,COD,3.6,2,"Decent product, met basic needs.",0
CUST02822,54.0,Female,Pune,159,11.53,65,33,0.627,1,858,10022.43,Credit Card,4.7,7,Super satisfied with purchase.,1
CUST02823,39.0,Male,Hyderabad,150,4.44,97,31,0.811,10,167,3565.83,COD,3.5,7,"Decent product, met basic needs.",1
CUST02824,22.0,Female,Mumbai,139,1.0,52,1,0.987,12,983,9110.47,Credit Card,3.9,1,"Decent product, met basic needs.",1
CUST02825,19.0,Male,Pune,162,17.7,61,25,0.615,19,462,4042.59,Debit Card,4.2,6,Excellent quality and fast delivery.,0
CUST02826,44.0,Other,Jaipur,113,71.53,26,44,0.909,23,736,1882.42,Wallet,1.9,0,Customer support was useless.,1
CUST02827,38.0,Female,Bangalore,143,10.93,15,10,0.359,27,851,695.06,COD,3.3,3,"Product is okay, nothing special.",0
CUST02828,,Male,Bangalore,114,6.54,22,24,0.7,15,1070,2873.81,COD,2.2,6,Never buying from here again.,1
CUST02829,32.0,Female,Delhi,138,78.13,89,18,0.056,29,814,134.54,Net Banking,2.0,3,Customer support was useless.,0
CUST02830,38.0,Male,Chennai,181,,65,19,0.789,13,1072,4612.29,Credit Card,1.8,3,"Not as described, very unhappy.",1
CUST02831,27.0,Other,Surat,48,1.6,26,32,0.83,6,760,2790.15,COD,3.3,6,"Product is okay, nothing special.",1
CUST02832,40.0,Male,Bangalore,31,,21,16,0.401,6,79,762.98,COD,4.2,0,Excellent quality and fast delivery.,0
CUST02833,56.0,Female,Delhi,37,36.21,24,29,0.639,11,385,3777.61,Credit Card,4.5,4,"Great product, very happy!",0
CUST02834,22.0,Male,Mumbai,108,16.45,16,17,0.858,11,24,8070.01,Credit Card,2.7,5,Okay experience overall.,0
CUST02835,18.0,Female,Bangalore,28,41.87,32,31,0.884,19,36,18404.61,UPI,2.5,6,"Terrible experience, won't return.",0
CUST02836,30.0,Female,Surat,159,,16,39,0.107,0,565,3747.09,Net Banking,3.7,6,Okay experience overall.,1
CUST02837,38.0,Female,Pune,70,,77,44,0.827,22,754,693.73,COD,,6,"Perfect, exactly what I needed.",1
CUST02838,43.0,Female,Jaipur,14,33.83,42,3,0.274,5,334,,Credit Card,2.0,1,Product broke after one day.,0
CUST02839,67.0,Female,Hyderabad,122,30.72,32,31,0.727,7,836,5950.16,COD,2.2,5,Worst purchase ever made.,1
CUST02840,62.0,Male,Bangalore,16,99.54,50,18,0.325,26,545,15392.45,UPI,3.1,8,"It works, but nothing amazing.",0
CUST02841,38.0,Male,Hyderabad,25,102.0,41,2,0.056,12,854,3830.88,UPI,2.8,6,"Decent product, met basic needs.",0
CUST02842,35.0,Male,Hyderabad,167,14.23,24,37,0.21,4,1035,2208.86,COD,,6,"Decent product, met basic needs.",1
CUST02843,54.0,Other,Hyderabad,66,26.74,13,27,0.409,23,409,16462.63,Net Banking,3.0,1,Okay experience overall.,0
CUST02844,62.0,Male,Kolkata,38,4.57,75,37,0.741,9,216,3865.77,Debit Card,1.4,6,Never buying from here again.,1
